"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257"
"75",2,7,10,8,8,2,10,1,2,9,8,7,9,3,6,3,9,1,1,2,2,7,9,9,1,9,10,9,7,1,9,2,1,7,1,6,9,10,2,9,8,9,9,9,9,2,9,2,9,9,9,9,9,9,10,1,3,2,8,3,10,6,1,10,2,1,10,6,8,10,1,6,1,7,1,2,6,1,2,7,1,6,2,3,3,8,2,2,10,9,9,7,1,4,2,9,9,2,7,9,7,2,2,9,7,10,2,2,8,3,7,7,8,9,7,6,10,9,8,10,7,10,10,2,7,1,1,10,1,1,7,6,7,7,9,3,9,8,2,9,1,10,2,8,3,9,1,2,10,8,1,2,3,9,2,2,10,1,2,10,8,10,1,4,7,7,6,9,10,9,9,9,8,1,10,8,6,2,1,1,9,2,1,7,1,1,1,1,7,7,1,1,9,4,9,4,6,1,10,3,10,7,7,9,9,1,1,9,3,10,6,10,10,3,4,10,2,2,7,7,7,1,2,10,10,1,9,8,2,2,2,2,7,7,1,4,1,9,9,1,10,2,9,1,6,3,1,10,9,1,2,2,1,10,3,9,2
"76",6,2,4,3,3,8,4,3,6,5,1,1,5,5,1,5,5,3,3,1,1,6,5,5,3,8,4,5,2,3,5,6,3,6,3,5,8,4,1,5,1,5,5,5,5,1,5,6,5,5,5,5,5,8,4,3,5,6,1,5,4,1,3,4,6,1,4,1,3,4,3,8,3,6,4,6,8,3,5,2,4,8,6,5,1,1,6,6,4,5,7,2,3,8,6,5,5,6,1,7,6,6,6,7,2,4,6,6,1,5,6,6,1,5,6,5,4,8,1,4,6,4,4,6,2,3,3,4,3,3,2,8,6,1,5,5,8,1,6,7,3,4,6,1,5,5,3,6,4,1,3,6,5,5,6,6,4,6,6,4,1,4,1,7,2,2,5,5,4,5,5,8,1,1,4,1,8,6,4,3,5,6,3,6,3,3,3,3,2,2,3,4,5,7,7,7,5,3,4,5,4,2,2,5,5,3,3,8,5,4,1,4,4,5,7,4,6,6,4,6,6,3,6,4,4,3,5,1,6,6,6,6,2,4,3,7,2,5,5,3,4,5,5,3,8,1,3,4,5,3,6,6,3,4,5,5,6
"77",16,4,1,1,10,14,1,17,15,7,13,25,7,6,22,6,7,17,17,14,14,12,7,7,17,14,6,7,4,17,6,16,17,12,17,9,14,6,14,7,13,7,7,7,7,14,7,16,7,7,7,7,7,14,6,17,6,16,13,6,1,22,17,1,16,17,6,22,10,6,17,11,17,12,5,16,11,17,5,4,5,11,16,6,24,13,5,5,1,7,12,4,17,6,16,7,7,16,25,12,12,6,16,12,4,1,5,16,13,6,12,8,13,7,12,16,1,14,13,1,12,1,1,5,4,17,17,6,17,17,4,11,12,25,7,6,14,13,5,12,17,6,16,13,6,7,17,16,6,13,17,16,6,7,16,16,6,18,16,6,13,1,17,9,4,4,16,7,6,7,7,14,13,17,6,13,11,15,5,17,7,16,17,12,17,17,17,17,4,4,17,5,7,9,12,9,16,17,6,6,6,4,4,7,7,17,17,14,6,6,13,1,1,6,9,6,16,5,6,12,8,17,16,1,1,17,7,13,16,16,16,16,4,6,17,1,10,7,7,17,1,16,6,17,11,24,17,6,7,17,16,15,17,1,6,7,16
"78",14,2,4,4,6,1,4,9,14,1,18,8,1,8,7,8,1,9,9,2,2,15,1,1,9,1,4,1,2,9,1,14,9,15,9,12,1,4,2,1,18,1,1,1,1,2,1,14,1,1,1,1,1,1,4,9,8,14,18,8,4,7,9,4,14,9,4,7,6,4,9,13,9,15,4,14,13,9,1,2,4,13,14,8,7,18,14,14,4,1,10,2,9,3,14,1,18,14,8,10,15,14,14,10,2,4,14,14,18,8,15,14,18,1,15,18,4,1,18,4,15,4,4,14,2,9,9,4,9,9,15,13,15,8,1,8,1,18,14,10,9,4,14,18,8,1,9,14,4,18,9,14,8,1,14,14,4,11,14,4,18,4,9,12,2,2,18,1,4,1,2,1,18,9,4,18,13,14,4,9,1,14,9,15,9,9,9,9,2,2,9,4,1,12,10,12,18,9,4,8,4,2,2,1,1,9,9,1,8,4,2,4,4,8,12,4,14,14,5,15,14,9,14,4,4,9,1,18,14,14,14,14,2,5,9,12,6,1,1,9,4,1,1,9,13,7,9,4,1,9,14,14,9,4,8,1,14
"79",10,2,8,8,14,12,8,9,10,12,7,14,12,12,5,8,12,9,9,2,2,3,12,12,9,12,2,12,2,9,2,10,9,3,9,11,12,2,2,12,7,12,12,12,12,2,12,10,12,12,12,12,12,12,2,9,12,10,7,2,8,5,9,8,10,7,2,5,14,2,9,14,9,3,13,10,14,9,10,2,13,14,10,12,1,7,10,10,8,12,13,2,9,3,10,12,12,10,14,13,13,2,10,13,2,8,10,10,7,12,3,8,7,12,3,11,8,12,7,8,3,8,8,10,2,9,9,2,9,9,3,14,3,14,12,8,12,7,10,13,9,2,10,7,12,12,9,10,2,7,9,10,8,12,10,10,2,6,10,2,7,8,7,11,2,2,11,12,2,12,3,12,7,7,2,7,14,10,13,9,12,10,9,3,9,9,9,9,2,2,9,13,12,11,13,11,11,9,12,8,2,2,2,12,12,9,9,12,12,2,7,8,8,12,11,2,10,10,4,3,8,9,10,8,8,9,12,7,10,10,10,10,2,4,9,8,4,12,12,9,8,10,2,9,14,1,9,2,12,9,10,10,9,8,12,12,10
"80",6,12,8,8,2,6,8,11,6,4,13,10,4,12,13,12,4,11,11,6,6,3,4,4,11,6,10,4,12,11,10,6,11,3,11,3,6,10,6,4,13,4,4,4,4,6,4,6,4,4,4,4,4,6,10,11,12,6,13,12,8,13,11,8,6,13,10,13,2,10,11,2,11,3,5,6,2,11,4,12,5,2,6,12,2,13,6,6,8,4,7,12,11,8,6,4,4,6,13,7,5,10,6,7,12,8,6,6,13,12,3,4,13,4,3,3,8,6,13,8,3,8,8,6,12,11,11,10,11,11,3,2,3,13,4,12,6,13,6,7,11,10,6,13,12,4,11,6,10,13,11,6,12,4,6,6,10,11,6,10,13,8,13,9,12,12,3,4,10,4,4,6,13,13,10,13,2,6,5,11,4,6,11,3,11,11,11,11,12,12,11,5,4,9,7,9,3,11,10,12,10,12,12,4,4,11,11,6,12,10,12,8,8,12,9,10,6,6,9,3,4,11,6,8,8,11,4,10,6,6,6,6,12,9,11,8,6,4,4,11,8,4,10,11,2,2,11,10,4,11,6,6,11,8,12,4,6
"81",2,11,15,15,6,10,15,7,12,10,14,11,10,8,6,8,10,7,7,15,15,13,10,10,7,10,11,10,11,7,11,2,7,13,7,14,10,11,15,10,12,10,10,10,10,15,10,2,10,10,10,10,10,10,11,7,8,2,12,8,15,6,7,15,2,7,11,6,6,11,7,3,7,13,10,2,3,7,2,11,10,3,2,8,14,6,2,2,15,10,8,11,7,9,2,10,14,2,11,8,13,11,2,8,11,15,2,2,12,8,13,11,12,10,13,14,15,10,12,15,13,15,15,2,11,7,7,11,7,7,13,3,13,11,10,8,10,12,2,8,7,11,2,12,8,10,7,2,11,12,7,2,8,10,2,2,11,8,2,11,14,15,7,14,11,11,14,10,11,10,1,10,12,11,11,14,3,12,10,14,10,2,7,13,7,7,7,7,11,11,7,10,10,14,8,14,14,7,8,8,11,11,11,10,10,7,7,10,8,11,12,15,15,8,14,11,2,2,9,13,11,7,2,15,15,7,10,12,2,2,2,2,11,9,7,15,10,10,10,7,15,2,11,7,3,14,7,11,10,7,2,12,7,15,8,10,2
"82",7,5,1,1,10,3,1,2,6,3,9,11,3,1,6,1,3,2,2,3,3,5,3,3,2,3,11,3,5,2,11,7,2,5,2,4,3,11,3,3,9,3,3,3,3,3,3,7,3,3,3,3,3,3,11,2,1,7,9,11,1,6,2,1,7,2,11,6,10,11,2,9,2,5,5,7,9,2,5,5,5,9,7,1,6,9,5,5,1,3,11,5,2,3,7,3,11,7,3,11,5,11,7,11,5,1,5,7,9,1,5,5,9,3,5,4,1,3,9,1,5,1,1,5,5,2,2,11,2,2,5,9,5,3,3,1,3,9,5,11,2,11,7,9,1,3,2,7,11,9,2,7,1,3,7,7,11,4,7,11,9,1,2,9,5,5,4,3,11,3,4,3,9,11,11,9,9,6,5,2,3,7,2,5,2,2,2,2,5,5,2,5,3,9,11,9,4,2,11,1,11,5,5,3,3,2,2,3,1,11,10,1,1,1,9,11,7,5,11,5,5,2,7,1,1,2,3,9,7,7,7,7,5,11,2,9,1,3,3,2,1,7,11,2,9,6,2,11,3,2,7,6,2,1,1,3,7
"83",1,13,14,11,13,8,14,11,12,8,13,9,8,14,1,14,8,11,11,3,3,7,8,8,11,8,14,8,13,11,8,1,11,7,11,3,8,14,3,8,13,8,8,8,8,3,8,1,8,8,8,8,8,8,14,11,14,1,13,14,14,1,11,14,1,4,14,1,13,14,11,10,11,7,13,1,10,11,1,13,13,10,12,14,2,13,1,1,14,8,9,13,11,12,12,8,2,1,9,9,7,1,1,9,13,14,1,1,12,14,7,1,13,8,7,2,14,8,13,14,7,14,14,1,13,11,11,14,11,11,7,10,7,9,8,14,8,13,1,9,11,14,1,13,14,8,11,1,14,13,11,1,14,8,12,1,14,7,1,14,13,14,4,3,13,13,2,8,14,8,8,8,13,4,14,13,10,12,13,11,8,12,11,7,11,11,11,11,13,13,11,13,8,3,9,3,2,11,14,14,14,13,13,8,8,11,11,8,14,14,9,14,14,14,3,14,1,1,2,7,1,11,1,14,14,11,8,13,1,1,1,1,13,2,11,3,14,8,8,11,14,1,8,11,10,2,11,14,8,11,1,12,11,14,14,8,1
"84",7,10,4,1,6,7,4,1,5,11,3,6,11,3,4,3,11,1,1,7,7,6,11,11,1,8,4,11,10,1,11,7,1,6,1,2,8,4,7,11,3,11,11,11,11,7,11,7,11,11,11,11,11,8,4,1,3,7,3,3,4,4,1,4,7,1,4,4,6,4,1,2,1,6,9,7,2,1,11,10,9,2,7,3,10,3,7,7,4,11,5,10,1,5,7,11,9,7,6,5,9,7,7,5,10,4,7,7,3,3,6,1,3,11,6,4,4,8,3,4,6,4,4,7,10,1,1,4,1,1,10,6,6,6,11,3,8,3,7,5,1,4,7,3,3,11,1,7,4,3,1,7,3,11,7,7,4,3,7,4,3,4,1,2,10,10,4,11,4,11,11,8,3,1,4,3,2,5,9,1,11,7,1,6,1,1,1,1,10,10,1,9,11,2,5,2,4,1,3,3,4,10,10,11,11,1,1,8,3,4,9,4,4,3,2,4,7,7,3,6,1,1,7,4,4,1,11,3,7,7,7,7,10,3,1,2,1,11,11,1,4,11,11,1,2,10,1,4,11,1,7,5,1,4,3,11,7
"85",22,2,7,7,9,22,7,17,22,4,14,20,4,6,5,6,4,17,17,13,13,18,4,4,17,22,7,4,2,17,4,22,17,18,17,9,22,7,13,4,14,4,4,4,4,13,4,22,4,4,4,4,4,22,7,17,6,22,14,6,7,5,17,7,22,17,7,5,9,7,17,1,17,18,11,22,1,17,13,2,11,1,22,6,9,14,13,13,7,4,19,2,17,10,22,4,3,22,20,19,11,22,22,19,2,7,13,22,14,6,18,10,14,4,18,4,7,22,14,7,18,7,7,13,2,17,17,7,17,17,2,1,13,20,4,6,22,14,13,19,17,7,22,14,6,4,17,22,7,14,17,22,6,4,22,22,18,10,22,7,14,7,17,9,2,2,4,4,7,4,15,22,14,17,7,14,1,22,11,17,4,22,17,18,17,17,17,17,2,2,17,11,4,9,19,9,4,17,7,6,7,2,2,4,4,17,17,22,6,7,21,7,7,6,9,7,22,13,18,18,10,17,22,7,7,17,4,14,22,22,22,22,2,18,17,9,21,4,4,17,7,4,4,17,1,9,17,7,4,17,22,22,17,7,6,4,22
"86",26,16,23,23,17,7,23,25,19,24,18,6,24,13,7,13,24,25,25,7,7,2,24,24,25,13,23,24,16,25,24,26,25,2,25,9,13,23,7,24,18,24,24,24,24,7,24,26,24,24,24,24,24,13,23,25,13,26,18,13,23,7,25,23,26,25,23,7,17,23,25,10,25,2,11,26,10,25,5,16,11,10,26,13,22,18,5,5,23,24,17,16,25,17,26,24,24,26,6,17,2,26,26,17,16,23,5,26,18,13,2,3,18,24,2,9,23,13,18,23,2,23,23,5,16,25,25,23,25,25,2,10,2,6,24,13,13,18,5,17,25,23,26,18,13,24,25,26,23,18,25,26,13,24,26,26,23,10,26,23,18,23,25,11,16,16,9,24,23,24,13,13,18,25,23,18,10,19,11,25,24,26,25,2,25,25,25,25,16,16,25,11,24,11,17,11,9,25,23,13,23,16,16,24,24,25,25,13,13,23,15,23,23,13,11,23,26,5,15,2,3,25,26,23,23,25,24,18,26,26,26,26,16,15,25,11,23,24,24,25,23,26,24,25,10,22,25,23,24,25,26,19,25,23,13,24,26
"87",9,19,22,22,4,8,22,21,4,26,19,24,26,4,24,4,26,21,21,8,8,4,26,26,21,3,22,26,19,21,26,9,21,4,21,16,3,22,8,26,19,26,26,26,26,8,26,9,26,26,26,26,26,3,22,21,4,9,19,4,22,24,21,22,9,21,22,24,4,22,21,3,21,4,20,9,3,21,6,19,20,3,9,4,10,19,6,6,22,26,4,19,21,9,9,26,26,9,24,4,20,9,9,4,19,22,6,9,19,4,4,2,19,26,4,16,22,3,19,22,4,22,22,6,19,21,21,22,21,21,19,3,6,24,26,4,3,19,6,4,21,22,9,19,4,26,21,9,22,19,21,9,4,26,9,9,4,24,9,22,24,22,21,24,19,19,16,26,22,26,14,3,19,21,22,19,3,4,20,21,26,9,21,4,21,21,21,21,19,19,21,20,26,24,4,24,16,21,22,4,22,19,19,26,26,21,21,3,4,22,13,22,22,4,24,22,9,6,18,4,2,21,9,22,22,21,26,19,9,9,9,9,19,18,21,24,11,26,26,21,22,9,26,21,3,10,21,22,26,21,9,4,21,22,4,26,9
"88",10,4,20,20,21,25,20,24,28,8,5,32,8,18,29,18,8,24,24,25,25,14,8,8,24,5,32,8,4,24,32,10,24,14,24,16,5,32,25,8,5,8,8,8,8,25,8,10,8,8,8,8,8,5,32,24,18,10,5,18,20,29,24,20,10,31,32,29,21,32,24,2,24,14,11,10,2,24,28,4,11,2,10,18,6,5,28,28,20,8,30,4,24,1,10,8,2,10,10,30,11,32,10,30,4,20,28,10,5,18,14,19,5,8,14,16,20,5,5,20,14,20,20,28,4,24,24,32,24,24,14,2,14,10,8,18,5,5,28,30,24,32,10,5,18,8,24,10,32,5,24,10,18,8,10,10,32,20,10,32,5,20,31,16,4,4,16,8,32,8,19,5,5,31,32,5,2,28,11,24,8,10,24,14,24,24,24,24,4,4,24,11,8,16,30,16,16,24,32,18,32,4,4,8,8,24,24,5,18,32,5,20,20,18,16,32,10,28,21,14,19,24,10,20,20,24,8,32,10,10,10,10,4,21,24,20,12,8,8,24,20,10,32,24,2,6,24,32,8,24,10,28,24,20,18,8,10
"89",2,1,3,3,7,16,3,18,15,16,14,21,16,4,5,4,16,18,18,12,12,20,16,16,18,16,3,16,1,18,16,2,18,20,18,22,16,3,12,16,14,16,16,16,16,12,16,2,16,16,16,16,16,16,3,18,4,2,14,4,3,5,18,3,2,18,3,5,7,3,18,6,18,20,7,2,6,18,9,1,7,6,2,4,22,14,9,9,3,16,6,1,18,18,2,16,14,2,21,6,7,2,2,6,1,3,9,2,14,4,20,9,14,16,20,22,3,16,14,3,20,3,3,9,1,18,18,3,18,18,20,6,20,21,16,4,16,14,9,6,18,3,2,14,4,16,18,2,3,14,18,2,4,16,2,2,3,16,2,3,14,3,18,9,1,1,22,16,3,16,11,16,14,18,3,14,6,15,7,18,16,2,18,20,18,18,18,18,1,1,18,7,16,9,6,9,22,18,3,4,3,1,1,16,16,18,18,16,4,3,11,3,3,4,9,3,2,9,17,20,9,18,2,3,3,18,16,14,2,2,2,2,1,17,18,3,5,16,16,18,3,2,16,18,6,22,18,3,16,18,2,15,18,3,4,16,2
"90",7,11,3,3,7,6,3,13,7,24,1,16,24,24,15,3,24,13,13,3,3,15,24,24,13,6,3,24,11,13,3,7,13,15,13,12,6,3,3,24,1,24,24,24,24,3,24,7,24,24,24,24,24,6,3,13,24,7,1,3,3,15,13,3,7,13,3,15,7,3,13,15,13,15,9,7,15,13,15,11,9,15,7,24,20,1,15,15,3,24,6,11,13,16,7,24,12,7,16,6,9,7,7,6,11,3,15,7,1,24,15,14,1,24,15,12,3,6,1,3,15,3,3,15,11,13,13,3,13,13,11,15,15,16,24,24,6,1,15,6,13,3,7,1,24,24,13,7,3,1,13,7,24,24,7,7,3,11,7,3,1,3,13,19,11,11,12,24,3,24,20,6,1,13,3,1,15,7,9,13,24,7,13,15,13,13,13,13,11,11,13,9,24,19,6,19,12,13,24,24,3,11,11,24,24,13,13,6,24,3,1,3,3,24,19,3,7,15,24,15,14,13,7,3,3,13,24,1,7,7,7,7,11,24,13,19,18,24,24,13,3,7,3,13,19,20,13,3,24,13,7,7,13,3,24,24,7
"91",13,4,10,10,12,2,10,20,13,21,18,5,21,22,1,22,21,20,20,2,2,16,21,21,20,4,10,21,4,20,21,13,20,16,20,17,4,10,2,21,18,21,21,21,21,2,21,13,21,21,21,21,21,4,10,20,22,13,18,22,10,1,20,10,13,20,10,1,12,10,20,4,20,16,3,13,4,20,21,4,3,4,13,22,4,18,13,13,10,21,17,4,20,9,13,21,17,13,5,17,3,13,13,17,4,10,13,13,18,22,16,1,18,21,16,17,10,4,18,10,16,10,10,13,4,20,20,10,20,20,16,16,16,5,21,22,4,18,13,17,20,10,13,18,22,21,20,13,10,18,20,13,22,21,13,13,10,7,13,10,18,10,20,19,4,4,17,21,10,21,12,4,18,20,10,18,4,13,3,20,21,13,20,16,20,20,20,20,4,4,20,3,21,19,17,19,17,20,22,22,10,4,4,21,21,20,20,4,22,10,19,10,10,22,19,10,13,13,2,16,1,20,13,10,10,20,21,18,13,13,13,13,4,2,20,19,18,21,21,20,10,21,21,20,19,4,20,10,21,20,13,13,20,10,22,21,13
"92",9,10,2,3,10,4,2,3,9,9,4,2,4,4,1,4,4,3,3,1,1,7,4,9,3,4,2,9,10,3,2,9,3,7,3,4,4,2,1,4,9,4,4,4,4,1,4,9,4,4,4,4,4,4,2,3,4,9,9,4,2,1,3,2,9,3,2,1,10,2,3,2,3,7,6,9,2,3,4,10,6,2,9,4,4,1,9,9,2,4,9,10,3,7,9,9,5,9,2,9,6,2,9,9,10,2,9,9,9,4,7,8,9,9,7,4,2,4,2,2,7,2,2,9,10,3,3,2,3,3,10,7,7,2,4,4,4,9,9,9,3,2,9,9,4,9,3,9,2,9,3,9,4,4,9,9,7,8,9,2,1,2,3,5,10,10,4,4,2,4,4,4,9,3,2,4,2,9,6,3,4,9,3,7,3,3,3,3,10,10,3,6,9,5,9,5,4,3,4,4,2,10,10,4,4,3,3,4,4,2,9,2,2,4,5,2,9,9,7,7,8,3,9,2,2,3,4,2,9,9,9,9,10,7,3,2,7,4,4,3,2,4,4,3,5,4,3,2,4,3,9,9,3,2,4,4,9
"93",8,7,5,1,4,4,5,1,2,4,7,5,4,5,5,5,4,1,1,7,7,7,4,4,1,4,5,4,7,1,4,8,1,7,1,5,4,5,7,4,7,4,4,4,4,7,4,8,4,4,4,4,4,4,5,1,5,8,7,5,5,5,1,5,8,6,5,5,4,5,1,8,1,7,8,8,8,1,8,7,8,8,8,5,6,7,8,8,5,4,7,7,1,8,8,4,4,8,1,7,7,8,8,7,7,5,8,8,7,5,7,4,7,4,7,5,5,4,7,5,7,5,5,8,7,1,1,5,1,1,7,7,7,1,4,5,4,7,8,7,1,5,8,7,5,4,1,8,5,7,1,8,5,4,8,8,5,6,8,5,7,5,6,3,7,7,5,4,5,4,7,4,7,6,5,7,8,2,8,1,4,8,1,7,1,1,1,1,7,7,1,8,4,3,7,3,5,1,5,5,5,7,7,4,4,1,1,4,5,5,7,5,5,5,3,5,8,8,6,7,4,1,8,5,5,1,4,7,8,8,8,8,7,6,1,3,3,4,4,1,5,8,4,1,3,6,1,5,4,1,8,2,1,5,5,4,8
"94",7,2,13,13,12,1,13,10,14,1,11,6,1,11,13,11,1,10,10,6,6,14,1,1,10,1,9,1,2,10,9,7,10,14,10,11,1,9,6,1,8,1,1,1,1,6,1,7,1,1,1,1,1,1,9,10,11,7,8,11,13,13,10,13,7,10,9,13,12,9,10,15,10,14,9,7,15,10,6,2,9,15,7,11,11,8,6,6,13,1,6,2,10,1,7,1,13,7,6,6,14,9,7,6,2,13,6,7,8,11,14,2,8,1,14,11,13,1,8,13,14,13,13,6,2,10,10,9,10,10,2,15,6,6,1,11,1,8,6,6,10,9,7,8,11,1,10,7,9,8,10,7,11,1,7,7,9,3,7,9,8,13,10,8,2,2,11,1,9,1,5,1,8,9,9,8,15,14,9,10,1,7,10,14,10,10,10,10,2,2,10,9,1,8,6,8,11,10,9,11,9,2,2,1,1,10,10,1,11,9,15,13,13,11,8,9,7,6,14,14,2,10,7,13,13,10,1,9,7,7,7,7,2,14,10,13,10,1,1,10,13,7,9,10,15,11,10,9,1,10,7,14,10,13,11,1,7
"95",3,6,12,12,7,1,12,4,9,1,13,8,1,7,12,7,1,4,4,19,19,14,1,1,4,1,8,1,6,4,8,3,4,14,4,13,1,8,19,1,13,1,1,1,1,19,1,3,1,1,1,1,1,1,8,4,7,3,13,7,12,12,4,12,3,14,8,12,7,8,4,18,4,14,16,3,18,4,3,6,16,18,3,7,19,13,3,3,12,1,11,6,4,19,3,1,10,3,1,11,16,8,3,11,6,12,3,3,13,7,14,11,13,1,14,13,12,1,13,12,14,12,12,3,6,4,4,8,4,4,6,18,14,1,1,7,1,13,3,11,4,8,3,13,7,1,4,3,8,13,4,3,7,1,3,3,8,14,3,8,13,12,14,14,6,6,13,1,8,1,5,1,13,14,8,13,18,9,16,4,1,3,4,14,4,4,4,4,6,6,4,16,1,14,11,14,13,4,7,7,8,6,6,1,1,4,4,1,7,8,15,12,12,7,14,8,3,3,16,14,11,4,3,12,12,4,1,13,3,3,3,3,6,16,4,12,2,1,1,4,12,3,8,4,18,19,4,8,1,4,3,9,4,12,7,1,3
"96",10,12,15,15,5,7,15,13,1,7,9,11,7,9,1,9,7,13,13,1,1,1,7,7,13,7,15,7,12,13,7,10,13,1,13,3,7,15,1,7,9,7,7,7,7,1,7,10,7,7,7,7,7,7,15,13,9,10,9,9,15,1,13,15,10,13,15,1,5,15,13,12,13,1,7,10,12,13,2,12,7,12,10,9,5,9,2,2,15,7,12,12,13,8,10,7,6,10,11,12,1,10,10,12,12,15,2,10,9,9,1,4,9,7,1,10,15,7,9,15,1,15,15,2,12,13,13,15,13,13,1,1,2,11,7,9,7,9,2,12,13,15,10,9,9,7,13,10,15,9,13,10,9,7,10,10,15,12,10,15,9,15,13,3,12,12,10,7,15,7,1,7,9,13,15,9,12,1,7,13,7,10,13,1,13,13,13,13,12,12,13,7,7,3,12,3,10,13,15,9,15,12,12,7,7,13,13,7,9,15,3,15,15,9,3,15,10,2,16,1,4,13,10,15,15,13,7,9,10,10,10,10,12,16,13,3,5,7,7,13,15,10,7,13,3,5,13,15,7,13,10,1,13,15,9,7,10
"97",10,15,6,6,13,8,6,13,14,8,4,2,8,3,6,3,8,13,13,1,1,16,8,8,13,8,7,8,15,13,7,10,13,16,13,1,8,7,1,8,4,8,8,8,8,1,8,10,8,8,8,8,8,8,7,13,3,10,4,3,6,6,13,6,10,7,7,6,13,7,13,14,13,16,12,10,14,13,10,15,12,14,10,3,21,4,10,10,6,8,11,15,13,14,10,8,11,10,2,11,12,7,10,11,15,6,10,10,4,3,16,4,4,8,16,1,6,8,4,6,16,6,6,10,15,13,13,7,13,13,16,14,16,2,8,3,8,4,10,11,13,7,10,4,3,8,13,10,7,4,13,10,3,8,10,10,7,3,10,7,4,6,7,7,15,15,1,8,7,8,4,8,4,7,7,4,14,14,12,13,8,10,13,16,13,13,13,13,15,15,13,12,8,7,11,7,1,13,7,3,7,15,15,8,8,13,13,8,3,7,16,6,6,3,7,7,10,10,5,16,4,13,10,6,6,13,8,4,10,10,10,10,15,5,13,6,13,8,8,13,6,10,7,13,14,21,13,7,8,13,10,14,13,6,3,8,10
"98",9,3,4,7,2,10,4,7,9,2,6,4,2,4,3,4,2,7,7,10,10,1,2,2,7,8,4,2,3,7,2,9,7,1,7,6,8,4,10,2,6,2,2,2,2,10,2,9,2,2,2,2,2,8,4,7,4,9,6,4,4,3,7,4,9,7,4,3,2,4,7,9,7,1,4,9,9,7,5,3,4,9,9,4,5,6,5,5,4,2,10,3,7,2,9,2,1,9,4,10,1,9,9,10,3,4,5,9,6,4,1,1,6,2,1,6,4,8,6,4,1,4,4,5,3,7,7,4,7,7,1,1,1,4,2,4,8,6,9,10,7,4,9,6,4,2,7,9,4,6,7,9,4,2,9,9,4,7,9,4,6,4,7,6,3,3,6,2,4,2,1,8,6,7,4,6,9,9,4,7,2,9,7,1,7,7,7,7,3,3,7,4,2,6,10,6,6,7,4,4,4,3,3,2,2,7,7,8,4,4,10,4,4,4,6,4,9,9,8,1,1,7,9,4,4,7,2,6,9,9,9,9,3,8,7,6,6,2,2,7,4,2,2,7,6,5,7,4,2,7,9,9,7,4,4,2,9
"99",6,24,8,8,1,14,8,9,34,10,30,14,10,22,32,22,10,9,9,14,14,27,10,10,9,7,8,10,24,9,10,6,9,27,9,7,7,8,14,10,30,10,10,10,10,14,10,6,10,10,10,10,10,7,8,9,22,6,30,22,8,32,9,8,6,9,8,32,1,8,9,14,9,27,25,6,14,9,15,24,25,14,6,22,2,30,15,15,8,10,17,24,9,22,6,10,16,6,14,17,25,6,6,17,24,8,15,6,30,22,27,10,30,10,27,10,8,7,30,8,27,8,8,15,24,9,9,8,9,9,27,14,27,14,10,22,7,30,15,17,9,8,6,30,22,10,9,6,8,30,9,6,22,10,6,6,8,14,6,8,30,8,9,7,24,24,10,10,8,10,33,7,30,9,8,30,14,34,25,9,10,6,9,27,9,9,9,9,24,24,9,25,10,7,17,7,10,9,8,22,8,24,24,10,10,9,9,7,22,8,25,8,8,22,7,8,6,15,34,27,10,9,6,8,8,9,10,30,6,6,6,6,24,34,9,7,17,10,10,9,8,6,10,9,14,2,9,8,10,9,6,34,9,8,22,10,6
